Build Type,Date,Time,Application,Environment,Release,Publish Type,App Job Name,App Job Build Number,Spinner Job Name,Spinner Job Build Number,App Job Duration,Spinner Job Duration,Total Execution,Total Time (In mins.secs)
Auto,9/12/2016,7:44:51,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,833,PLM-WINDPLM-DB,708,5 mins 33 secs,0 mins 39 secs,6 mins 13 secs,6.13
Auto,9/12/2016,8:32:34,AEROPLM,QA,Release_3_10_0,db,PLM-AEROPLM-APP,198,PLM-AEROPLM-DB,203,5 mins 55 secs,0 mins 43 secs,6 mins 38 secs,6.38
Manual,9/12/2016,8:33:50,ENERGYPLM,QA1,Release_6_1_20,db,PLM-ENERGYPLM-APP,370,PLM-ENERGYPLM-DB,286,8 mins 22 secs,0 mins 33 secs,8 mins 55 secs,8.55
Auto,9/12/2016,9:34:51,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,834,PLM-WINDPLM-DB,709,1 mins 38 secs,0 mins 31 secs,2 mins 10 secs,2.1
Auto,9/12/2016,10:07:04,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,835,PLM-WINDPLM-DB,710,6 mins 58 secs,0 mins 22 secs,7 mins 21 secs,7.21
Auto,9/12/2016,10:08:42,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,836,,,2 mins 12 secs,,2 mins 12 secs,2.12
Auto,9/12/2016,10:41:08,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,837,PLM-WINDPLM-DB,711,6 mins 14 secs,0 mins 20 secs,6 mins 35 secs,6.35
Manual,9/12/2016,11:33:58,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,59,PLM-NuclearPLM-DB,48,14 mins 31 secs,0 mins 32 secs,15 mins 4 secs,15.4
Manual,9/12/2016,12:42:37,ENERGYPLM,QA1,Release_6_1_20,all,PLM-ENERGYPLM-APP,371,PLM-ENERGYPLM-DB,287,3 mins 53 secs,0 mins 19 secs,4 mins 12 secs,4.12
Auto,9/12/2016,13:39:21,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,838,PLM-WINDPLM-DB,712,5 mins 47 secs,0 mins 41 secs,6 mins 28 secs,6.28
Manual,9/12/2016,16:03:33,POWERPLM,BF,Release_1_0,all,PLM-POWERPLM-APP,78,PLM-POWERPLM-DB,61,0 mins 0 secs,0 mins 31 secs,0 mins 31 secs,0.31
Manual,9/12/2016,17:14:41,POWERPLM,BF,Release_1_0,db,PLM-POWERPLM-APP,79,PLM-POWERPLM-DB,62,11 mins 50 secs,0 mins 29 secs,12 mins 20 secs,12.2
Manual,9/12/2016,17:29:45,POWERPLM,DEV2,Release_1_0,all,PLM-POWERPLM-APP,80,PLM-POWERPLM-DB,63,15 mins 45 secs,0 mins 31 secs,16 mins 17 secs,16.17
Manual,9/12/2016,17:44:17,ENERGYPLM,DEV1,Release_6_1_15,db,PLM-ENERGYPLM-APP,374,PLM-ENERGYPLM-DB,289,2 mins 14 secs,0 mins 17 secs,2 mins 32 secs,2.32
Auto,9/13/2016,6:35:08,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,839,PLM-WINDPLM-DB,713,1 mins 41 secs,0 mins 33 secs,2 mins 15 secs,2.15
Manual,9/13/2016,6:46:29,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,60,PLM-NuclearPLM-DB,49,14 mins 50 secs,0 mins 35 secs,15 mins 25 secs,15.25
Manual,9/13/2016,11:25:09,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,61,PLM-NuclearPLM-DB,50,13 mins 48 secs,0 mins 35 secs,14 mins 24 secs,14.24
Auto,9/13/2016,13:35:33,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,840,PLM-WINDPLM-DB,714,1 mins 57 secs,0 mins 34 secs,2 mins 32 secs,2.32
Manual,9/13/2016,13:37:40,ENERGYPLM,QA1,Release_6_1_20,all,PLM-ENERGYPLM-APP,375,PLM-ENERGYPLM-DB,290,8 mins 52 secs,0 mins 18 secs,9 mins 11 secs,9.11
Manual,9/13/2016,15:12:52,WINDPLM,QA2,Release_4_4,all,PLM-WINDPLM-APP,841,PLM-WINDPLM-DB,715,6 mins 47 secs,0 mins 28 secs,7 mins 16 secs,7.16
Manual,9/13/2016,15:24:16,PGSLM,QA2,Release_1_2,all,PLM-PGSLM-APP,30,PLM-PGSLM-DB,19,0 mins 0 secs,0 mins 31 secs,0 mins 31 secs,0.31
Manual,9/13/2016,15:50:36,PGSLM,QA2,Release_1_2,all,PLM-PGSLM-APP,31,PLM-PGSLM-DB,20,0 mins 0 secs,0 mins 34 secs,0 mins 34 secs,0.34
Auto,9/14/2016,2:09:13,WINDPLM,QA2,Release_4_4,db,PLM-WINDPLM-APP,842,PLM-WINDPLM-DB,716,1 mins 37 secs,0 mins 26 secs,2 mins 4 secs,2.4
Auto,9/14/2016,2:42:04,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,843,PLM-WINDPLM-DB,717,6 mins 17 secs,0 mins 20 secs,6 mins 38 secs,6.38
Auto,9/14/2016,2:50:32,WINDPLM,QA2,Release_4_4,db,PLM-WINDPLM-APP,844,PLM-WINDPLM-DB,718,5 mins 18 secs,0 mins 23 secs,5 mins 41 secs,5.41
Auto,9/14/2016,6:11:29,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,845,PLM-WINDPLM-DB,719,6 mins 39 secs,0 mins 20 secs,7 mins 0 secs,7
Auto,9/14/2016,6:42:56,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,846,PLM-WINDPLM-DB,720,8 mins 50 secs,0 mins 20 secs,9 mins 11 secs,9.11
Manual,9/14/2016,6:48:54,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,62,PLM-NuclearPLM-DB,51,16 mins 7 secs,0 mins 31 secs,16 mins 38 secs,16.38
Auto,9/14/2016,9:39:07,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,847,PLM-WINDPLM-DB,721,5 mins 39 secs,0 mins 44 secs,6 mins 24 secs,6.24
Manual,9/14/2016,10:45:11,PGSLM,QA2,Release_1_2,all,PLM-PGSLM-APP,32,PLM-PGSLM-DB,21,13 mins 30 secs,0 mins 36 secs,14 mins 7 secs,14.7
Auto,9/14/2016,10:48:23,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,848,PLM-WINDPLM-DB,722,11 mins 15 secs,0 mins 26 secs,11 mins 42 secs,11.42
Manual,9/14/2016,10:51:14,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,81,PLM-POWERPLM-DB,64,0 mins 0 secs,0 mins 31 secs,0 mins 31 secs,0.31
Manual,9/14/2016,11:08:38,POWERPLM,DEV2,Release_1_0,all,PLM-POWERPLM-APP,82,PLM-POWERPLM-DB,65,16 mins 36 secs,0 mins 31 secs,17 mins 8 secs,17.8
Auto,9/14/2016,11:16:07,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,849,PLM-WINDPLM-DB,723,10 mins 9 secs,0 mins 22 secs,10 mins 32 secs,10.32
Manual,9/14/2016,11:22:25,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,63,PLM-NuclearPLM-DB,52,18 mins 48 secs,0 mins 41 secs,19 mins 29 secs,19.29
Manual,9/14/2016,11:30:14,POWERPLM,QA1,Release_1_0,all,PLM-POWERPLM-APP,83,PLM-POWERPLM-DB,66,0 mins 0 secs,0 mins 30 secs,0 mins 30 secs,0.3
Manual,9/14/2016,11:47:14,POWERPLM,BF,Release_1_0,all,PLM-POWERPLM-APP,84,PLM-POWERPLM-DB,67,16 mins 15 secs,0 mins 32 secs,16 mins 48 secs,16.48
Auto,9/14/2016,13:39:16,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,850,PLM-WINDPLM-DB,724,5 mins 41 secs,0 mins 39 secs,6 mins 20 secs,6.2
Manual,9/14/2016,13:53:52,ENERGYPLM,QA1,Release_6_1_20,all,PLM-ENERGYPLM-APP,376,PLM-ENERGYPLM-DB,291,3 mins 43 secs,0 mins 17 secs,4 mins 1 secs,4.1
Manual,9/14/2016,14:23:36,POWERPLM,DEV2,Release_1_0,all,PLM-POWERPLM-APP,85,PLM-POWERPLM-DB,68,0 mins 0 secs,0 mins 36 secs,0 mins 36 secs,0.36
Auto,9/14/2016,17:38:50,WINDPLM,DEV4,wind_dev_4_4,all,PLM-WINDPLM-APP,851,PLM-WINDPLM-DB,725,2 mins 56 secs,0 mins 28 secs,3 mins 25 secs,3.25
Auto,9/14/2016,21:45:45,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,852,PLM-WINDPLM-DB,726,5 mins 27 secs,0 mins 29 secs,5 mins 57 secs,5.57
Auto,9/14/2016,22:51:41,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,853,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,9/15/2016,1:51:23,WINDPLM,QA2,Release_4_4,db,PLM-WINDPLM-APP,854,PLM-WINDPLM-DB,727,5 mins 37 secs,0 mins 26 secs,6 mins 4 secs,6.4
Auto,9/15/2016,1:52:48,WINDPLM,QA2,Release_4_4,app,PLM-WINDPLM-APP,855,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,9/15/2016,2:42:16,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,856,PLM-WINDPLM-DB,728,6 mins 14 secs,0 mins 18 secs,6 mins 32 secs,6.32
Manual,9/15/2016,3:03:10,ENERGYPLM,QA1,Release_6_1_20,db,PLM-ENERGYPLM-APP,377,PLM-ENERGYPLM-DB,292,2 mins 56 secs,0 mins 25 secs,3 mins 21 secs,3.21
Auto,9/15/2016,4:56:13,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,857,PLM-WINDPLM-DB,729,5 mins 39 secs,0 mins 27 secs,6 mins 6 secs,6.6
Auto,9/15/2016,5:51:46,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,858,PLM-WINDPLM-DB,730,1 mins 31 secs,0 mins 22 secs,1 mins 53 secs,1.53
Auto,9/15/2016,6:40:19,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,859,PLM-WINDPLM-DB,731,6 mins 14 secs,0 mins 21 secs,6 mins 35 secs,6.35
Manual,9/15/2016,6:54:46,ENERGYPLM,QA1,Release_6_1_20,db,PLM-ENERGYPLM-APP,378,PLM-ENERGYPLM-DB,293,2 mins 22 secs,0 mins 21 secs,2 mins 44 secs,2.44
Manual,9/15/2016,7:46:12,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,64,PLM-NuclearPLM-DB,53,15 mins 7 secs,0 mins 32 secs,15 mins 39 secs,15.39
Manual,9/15/2016,8:38:22,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,860,PLM-WINDPLM-DB,732,5 mins 58 secs,0 mins 33 secs,6 mins 32 secs,6.32
Auto,9/15/2016,8:43:25,WINDPLM,QA2,Release_4_4,db,PLM-WINDPLM-APP,861,PLM-WINDPLM-DB,733,5 mins 17 secs,0 mins 25 secs,5 mins 42 secs,5.42
Auto,9/15/2016,9:13:39,ENERGYPLM,QA1,Release_6_1_20,all,PLM-ENERGYPLM-APP,379,PLM-ENERGYPLM-DB,294,3 mins 22 secs,0 mins 17 secs,3 mins 40 secs,3.4
Auto,9/15/2016,9:38:59,WINDPLM,DEV4,wind_dev_4_4,db,PLM-WINDPLM-APP,862,PLM-WINDPLM-DB,734,5 mins 35 secs,0 mins 39 secs,6 mins 14 secs,6.14
Manual,9/15/2016,9:57:05,POWERPLM,BF,Release_1_0,all,PLM-POWERPLM-APP,86,PLM-POWERPLM-DB,69,16 mins 3 secs,0 mins 29 secs,16 mins 32 secs,16.32
Manual,9/15/2016,10:02:31,ENERGYPLM,QA1,Release_6_1_20,db,PLM-ENERGYPLM-APP,380,PLM-ENERGYPLM-DB,295,2 mins 25 secs,0 mins 22 secs,2 mins 47 secs,2.47
Auto,9/15/2016,10:40:55,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,863,PLM-WINDPLM-DB,735,5 mins 38 secs,0 mins 29 secs,6 mins 8 secs,6.8
Manual,9/15/2016,11:22:49,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,65,PLM-NuclearPLM-DB,54,14 mins 33 secs,0 mins 33 secs,15 mins 7 secs,15.7
Auto,9/15/2016,11:45:42,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,864,PLM-WINDPLM-DB,736,5 mins 31 secs,0 mins 29 secs,6 mins 0 secs,6
Auto,9/16/2016,2:44:16,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,865,PLM-WINDPLM-DB,737,6 mins 46 secs,0 mins 22 secs,7 mins 9 secs,7.9
Auto,9/16/2016,3:47:05,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,866,PLM-WINDPLM-DB,738,5 mins 35 secs,0 mins 40 secs,6 mins 16 secs,6.16
Auto,9/16/2016,3:48:19,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,867,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,9/16/2016,4:02:55,ENERGYPLM,QA1,Release_6_1_15,db,PLM-ENERGYPLM-APP,381,PLM-ENERGYPLM-DB,296,7 mins 24 secs,0 mins 36 secs,8 mins 0 secs,8
Auto,9/16/2016,4:28:35,ENERGYPLM,QA1,Release_6_1_20,db,PLM-ENERGYPLM-APP,382,PLM-ENERGYPLM-DB,297,7 mins 18 secs,0 mins 30 secs,7 mins 49 secs,7.49
Auto,9/16/2016,5:02:24,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,868,,,2 mins 54 secs,,2 mins 54 secs,2.54
Auto,9/16/2016,6:40:53,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,869,PLM-WINDPLM-DB,739,6 mins 38 secs,0 mins 21 secs,6 mins 59 secs,6.59
Manual,9/16/2016,6:53:02,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,66,PLM-NuclearPLM-DB,55,14 mins 46 secs,0 mins 36 secs,15 mins 22 secs,15.22
Auto,9/16/2016,10:26:04,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,870,PLM-WINDPLM-DB,740,5 mins 35 secs,0 mins 29 secs,6 mins 5 secs,6.5
Auto,9/16/2016,10:41:06,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,871,PLM-WINDPLM-DB,741,6 mins 21 secs,0 mins 19 secs,6 mins 40 secs,6.4
Manual,9/16/2016,10:54:06,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,67,PLM-NuclearPLM-DB,56,14 mins 28 secs,0 mins 31 secs,15 mins 0 secs,15
Auto,9/16/2016,11:21:29,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,872,PLM-WINDPLM-DB,742,6 mins 33 secs,0 mins 21 secs,6 mins 54 secs,6.54
Manual,9/16/2016,14:28:35,PGSLM,QA2,Release_1_2,all,PLM-PGSLM-APP,33,PLM-PGSLM-DB,22,0 mins 0 secs,0 mins 31 secs,0 mins 31 secs,0.31
Auto,9/17/2016,2:43:44,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,873,PLM-WINDPLM-DB,743,7 mins 17 secs,0 mins 27 secs,7 mins 44 secs,7.44
Auto,9/17/2016,6:37:06,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,874,PLM-WINDPLM-DB,744,3 mins 19 secs,0 mins 39 secs,3 mins 59 secs,3.59
Auto,9/17/2016,10:36:29,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,875,PLM-WINDPLM-DB,745,1 mins 25 secs,0 mins 22 secs,1 mins 47 secs,1.47
Auto,9/18/2016,2:37:37,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,876,PLM-WINDPLM-DB,746,1 mins 26 secs,0 mins 19 secs,1 mins 46 secs,1.46
Manual,9/18/2016,7:44:44,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,68,PLM-NuclearPLM-DB,57,14 mins 24 secs,0 mins 31 secs,14 mins 56 secs,14.56
Manual,9/18/2016,7:57:52,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,69,PLM-NuclearPLM-DB,58,13 mins 8 secs,0 mins 34 secs,13 mins 42 secs,13.42
Auto,9/19/2016,2:01:54,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,877,PLM-WINDPLM-DB,747,5 mins 48 secs,0 mins 37 secs,6 mins 25 secs,6.25
Auto,9/19/2016,2:37:22,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,878,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,9/19/2016,2:43:43,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,879,PLM-WINDPLM-DB,748,5 mins 18 secs,0 mins 23 secs,5 mins 42 secs,5.42
Auto,9/19/2016,6:36:26,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,880,PLM-WINDPLM-DB,749,2 mins 50 secs,0 mins 21 secs,3 mins 12 secs,3.12
Manual,9/19/2016,7:36:30,NuclearPLM,QA,Release_4_0,db,PLM-NuclearPLM-APP,71,PLM-NuclearPLM-DB,60,12 mins 5 secs,1 mins 22 secs,13 mins 27 secs,13.27
Manual,9/19/2016,11:31:13,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,87,PLM-POWERPLM-DB,70,16 mins 41 secs,0 mins 30 secs,17 mins 12 secs,17.12
Manual,9/19/2016,11:42:00,PGSLM,QA2,Release_1_2,all,PLM-PGSLM-APP,34,PLM-PGSLM-DB,23,8 mins 57 secs,0 mins 34 secs,9 mins 32 secs,9.32
Manual,9/19/2016,12:25:40,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,72,PLM-NuclearPLM-DB,61,14 mins 38 secs,0 mins 32 secs,15 mins 11 secs,15.11
Manual,9/19/2016,13:41:35,PGSLM,QA2,Release_1_2,all,PLM-PGSLM-APP,35,PLM-PGSLM-DB,24,8 mins 53 secs,0 mins 29 secs,9 mins 22 secs,9.22
Manual,9/20/2016,2:17:17,ENERGYPLM,QA1,Release_6_1_20,db,PLM-ENERGYPLM-APP,384,PLM-ENERGYPLM-DB,298,2 mins 25 secs,0 mins 23 secs,2 mins 48 secs,2.48
Auto,9/20/2016,2:44:34,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,883,PLM-WINDPLM-DB,751,6 mins 59 secs,0 mins 21 secs,7 mins 21 secs,7.21
Auto,9/20/2016,6:39:06,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,884,PLM-WINDPLM-DB,752,3 mins 43 secs,0 mins 25 secs,4 mins 8 secs,4.8
Manual,9/20/2016,6:46:44,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,73,PLM-NuclearPLM-DB,62,16 mins 9 secs,0 mins 32 secs,16 mins 42 secs,16.42
Auto,9/20/2016,10:37:58,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,885,PLM-WINDPLM-DB,753,1 mins 44 secs,0 mins 35 secs,2 mins 19 secs,2.19
Manual,9/20/2016,11:50:44,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,74,PLM-NuclearPLM-DB,63,18 mins 8 secs,0 mins 53 secs,19 mins 1 secs,19.1
Manual,9/20/2016,12:09:14,WINDPLM,DEV5,HEAD,app,PLM-WINDPLM-APP,886,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,9/20/2016,12:24:10,PGSLM,QA2,Release_1_2,all,PLM-PGSLM-APP,36,PLM-PGSLM-DB,25,0 mins 0 secs,0 mins 46 secs,0 mins 46 secs,0.46
Manual,9/20/2016,13:49:57,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,88,PLM-POWERPLM-DB,71,0 mins 0 secs,0 mins 36 secs,0 mins 36 secs,0.36
Manual,9/20/2016,13:50:23,PGSLM,QA2,Release_1_2,app,PLM-PGSLM-APP,37,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,9/20/2016,14:16:06,PGSLM,QA2,Release_1_2,db,PLM-PGSLM-APP,38,PLM-PGSLM-DB,26,5 mins 15 secs,0 mins 36 secs,5 mins 51 secs,5.51
Manual,9/20/2016,14:23:09,PGSLM,QA2,Release_1_2,app,PLM-PGSLM-APP,39,,,0 mins 0 secs,,0 mins 0 secs,0
Manual,9/20/2016,15:47:51,ENERGYPLM,QA1,Release_6_1_20,all,PLM-ENERGYPLM-APP,385,PLM-ENERGYPLM-DB,299,3 mins 33 secs,0 mins 19 secs,3 mins 52 secs,3.52
Auto,9/21/2016,6:41:37,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,888,PLM-WINDPLM-DB,755,5 mins 29 secs,0 mins 26 secs,5 mins 55 secs,5.55
Manual,9/21/2016,6:43:41,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,75,PLM-NuclearPLM-DB,64,0 mins 0 secs,0 mins 37 secs,0 mins 37 secs,0.37
Auto,9/21/2016,10:39:11,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,889,PLM-WINDPLM-DB,756,2 mins 47 secs,0 mins 21 secs,3 mins 9 secs,3.9
Manual,9/21/2016,11:44:30,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,76,PLM-NuclearPLM-DB,65,14 mins 42 secs,0 mins 32 secs,15 mins 14 secs,15.14
Manual,9/21/2016,13:03:38,POWERPLM,DEV1,Release_1_0,all,PLM-POWERPLM-APP,90,PLM-POWERPLM-DB,72,0 mins 0 secs,0 mins 35 secs,0 mins 35 secs,0.35
Manual,9/21/2016,15:50:24,POWERPLM,DEV1,Release_1_0,db,PLM-POWERPLM-APP,91,PLM-POWERPLM-DB,73,11 mins 58 secs,0 mins 30 secs,12 mins 28 secs,12.28
Auto,9/22/2016,2:39:18,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,890,PLM-WINDPLM-DB,757,1 mins 37 secs,0 mins 27 secs,2 mins 5 secs,2.5
Auto,9/22/2016,3:16:06,WINDPLM,QA,Release_4_5,db,PLM-WINDPLM-APP,891,PLM-WINDPLM-DB,758,5 mins 22 secs,0 mins 32 secs,5 mins 54 secs,5.54
Manual,9/22/2016,6:16:45,WINDPLM,QA,Release_4_4,db,PLM-WINDPLM-APP,892,PLM-WINDPLM-DB,759,5 mins 18 secs,0 mins 39 secs,5 mins 57 secs,5.57
Auto,9/22/2016,6:40:13,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,893,PLM-WINDPLM-DB,760,6 mins 35 secs,0 mins 26 secs,7 mins 1 secs,7.1
Manual,9/22/2016,6:58:38,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,77,PLM-NuclearPLM-DB,66,23 mins 0 secs,0 mins 38 secs,23 mins 38 secs,23.38
Auto,9/22/2016,10:38:45,WINDPLM,DEV,wind_dev_4_5,db,PLM-WINDPLM-APP,894,PLM-WINDPLM-DB,761,2 mins 40 secs,0 mins 25 secs,3 mins 6 secs,3.6
Manual,9/22/2016,12:36:42,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,78,PLM-NuclearPLM-DB,67,22 mins 56 secs,0 mins 38 secs,23 mins 35 secs,23.35
Auto,9/23/2016,1:25:52,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,895,PLM-WINDPLM-DB,762,9 mins 25 secs,0 mins 24 secs,9 mins 50 secs,9.5
Auto,9/23/2016,1:29:12,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,896,,,0 mins 0 secs,,0 mins 0 secs,0
Auto,9/23/2016,2:46:19,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,897,PLM-WINDPLM-DB,763,8 mins 11 secs,0 mins 20 secs,8 mins 31 secs,8.31
Manual,9/23/2016,3:32:53,POWERPLM,QA1,Release_1_0,all,PLM-POWERPLM-APP,92,PLM-POWERPLM-DB,74,22 mins 30 secs,0 mins 30 secs,23 mins 0 secs,23
Manual,9/23/2016,6:16:20,ENERGYPLM,DEV2,Release_6_0_91,db,PLM-ENERGYPLM-APP,386,PLM-ENERGYPLM-DB,300,9 mins 22 secs,0 mins 32 secs,9 mins 55 secs,9.55
Manual,9/23/2016,6:35:08,ENERGYPLM,DEV2,Release_6_0_92,db,PLM-ENERGYPLM-APP,387,PLM-ENERGYPLM-DB,301,10 mins 4 secs,0 mins 35 secs,10 mins 40 secs,10.4
Auto,9/23/2016,6:40:46,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,898,PLM-WINDPLM-DB,764,4 mins 36 secs,0 mins 24 secs,5 mins 0 secs,5
Manual,9/23/2016,7:04:03,ENERGYPLM,DEV2,Release_6_1_10,db,PLM-ENERGYPLM-APP,388,PLM-ENERGYPLM-DB,302,19 mins 53 secs,0 mins 46 secs,20 mins 40 secs,20.4
Manual,9/23/2016,7:06:16,NuclearPLM,QA,Release_4_0,all,PLM-NuclearPLM-APP,79,PLM-NuclearPLM-DB,68,30 mins 17 secs,0 mins 49 secs,31 mins 7 secs,31.7
Auto,9/23/2016,7:14:57,AEROPLM,DEV,Dev_3_12_0,all,PLM-AEROPLM-APP,199,PLM-AEROPLM-DB,204,9 mins 55 secs,0 mins 46 secs,10 mins 41 secs,10.41
Manual,9/23/2016,7:24:22,ENERGYPLM,DEV2,Release_6_1_12,db,PLM-ENERGYPLM-APP,389,PLM-ENERGYPLM-DB,303,11 mins 5 secs,0 mins 35 secs,11 mins 40 secs,11.4
Manual,9/23/2016,7:40:29,ENERGYPLM,DEV2,Release_6_1_15,db,PLM-ENERGYPLM-APP,390,PLM-ENERGYPLM-DB,304,10 mins 18 secs,0 mins 26 secs,10 mins 44 secs,10.44
Manual,9/23/2016,8:03:45,ENERGYPLM,DEV2,Release_6_1_20,all,PLM-ENERGYPLM-APP,391,PLM-ENERGYPLM-DB,305,10 mins 56 secs,0 mins 18 secs,11 mins 14 secs,11.14
Manual,9/23/2016,8:59:57,WINDPLM,DEV,wind_dev_4_5,app,PLM-WINDPLM-APP,899,,,4 mins 40 secs,,4 mins 40 secs,4.4
Auto,9/23/2016,10:00:43,WINDPLM,QA,Release_4_5,all,PLM-WINDPLM-APP,900,PLM-WINDPLM-DB,765,8 mins 51 secs,0 mins 23 secs,9 mins 14 secs,9.14
Auto,9/23/2016,10:44:54,WINDPLM,DEV,wind_dev_4_5,all,PLM-WINDPLM-APP,901,PLM-WINDPLM-DB,766,8 mins 42 secs,0 mins 21 secs,9 mins 4 secs,9.4
Auto,9/23/2016,10:59:16,WINDPLM,QA,Release_4_5,app,PLM-WINDPLM-APP,902,,,8 mins 55 secs,,8 mins 55 secs,8.55
Manual,9/23/2016,11:56:11,ENERGYPLM,QA1,Release_6_1_30,all,PLM-ENERGYPLM-APP,392,PLM-ENERGYPLM-DB,306,15 mins 36 secs,0 mins 19 secs,15 mins 56 secs,15.56
Manual,9/23/2016,12:05:49,NuclearPLM,DEV,Release_4_0,all,PLM-NuclearPLM-APP,80,PLM-NuclearPLM-DB,69,25 mins 0 secs,0 mins 41 secs,25 mins 41 secs,25.41
Manual,9/23/2016,14:52:51,PGSLM,QA2,Release_1_2,db,PLM-PGSLM-APP,40,PLM-PGSLM-DB,27,9 mins 13 secs,0 mins 35 secs,9 mins 49 secs,9.49
